Combination_Size,Datasets,Train_AUC_Mean,Train_AUC_Std,Validation_AUC_Mean,Validation_AUC_Std,Test_AUC_Mean,Test_AUC_Std
3,"[2, 21, 22]",0.7568805694580079,0.3559954818695066,0.5903204619884491,0.20398288531942668,0.4894483685493469,0.1523251154063363
3,"[2, 21, 87]",0.8002132654190064,0.2815395736115738,0.6159877121448517,0.17285740374938746,0.5485726535320282,0.10901790489657048
3,"[2, 86, 22]",0.8633388042449951,0.11921571377676184,0.722344183921814,0.09006168695076558,0.5264236450195312,0.1055708891832799
3,"[2, 86, 87]",0.814445960521698,0.10410160006759059,0.650776994228363,0.15253369967010813,0.5782048583030701,0.11476881220462185
3,"[2, 22, 87]",0.8604953408241272,0.16845366726375216,0.657949960231781,0.15980566401444343,0.5516471862792969,0.12294122225051075
3,"[75, 76, 173]",0.942166268825531,0.06429765740582251,0.5893239557743073,0.2177547786813002,0.5855035424232483,0.08711937752764572
3,"[75, 76, 84]",0.8969722390174866,0.0869047676754637,0.6803951144218445,0.15107204135560984,0.5126890361309051,0.1357051353815001
3,"[75, 76, 21]",0.6030069820582866,0.45054281444175703,0.6816637426614761,0.28138464669999735,0.4302122712135315,0.2007463822471127
3,"[75, 76, 86]",0.9596479773521424,0.06910432394703135,0.7491132736206054,0.15921884172684003,0.5538210272789001,0.1595041896607917
3,"[75, 76, 22]",0.9763930559158325,0.05152458307445089,0.7509613752365112,0.12840408017711574,0.5512194037437439,0.1628638067968531
3,"[75, 76, 87]",0.9155192136764526,0.10543221756942217,0.6668920278549194,0.1577374421740634,0.6126814365386963,0.12068929019751219
3,"[75, 173, 84]",0.706228232383728,0.2407971592737308,0.6976338863372803,0.09983513192781794,0.5307657420635223,0.11133199032201546
3,"[75, 173, 21]",0.8411025643348694,0.15676794112514536,0.6795390665531158,0.1257976468722863,0.549454665184021,0.11317255185881042
3,"[75, 173, 86]",0.8221302390098572,0.15004933588848307,0.7609130859375,0.12091985822549071,0.59126216173172,0.09787812961213836
3,"[75, 173, 22]",0.8982524991035461,0.171126252588866,0.7285865008831024,0.22266865695499471,0.6004353880882263,0.10304148805020279
3,"[75, 173, 87]",0.7571277126669884,0.4159967941205453,0.6872695446014404,0.22846966290865417,0.5616436839103699,0.08733749046749859
3,"[75, 84, 21]",0.7368585980962962,0.42092980381208794,0.6890956997871399,0.20232840224177698,0.5639976382255554,0.15123840276892536
3,"[75, 84, 86]",0.880201268196106,0.17081707405893257,0.6589508473873138,0.2639020336843285,0.5234073102474213,0.05489593177432544
3,"[75, 84, 22]",0.7941524416208268,0.43309298656944506,0.7276470541954041,0.133768406847922,0.5536169886589051,0.10074587324318385
3,"[75, 84, 87]",0.9722664952278137,0.03367010500517995,0.7036962151527405,0.12049862487301691,0.5919845342636109,0.13226973838656406
3,"[75, 21, 86]",0.697035342734307,0.44394074028881414,0.7464837670326233,0.12383692417596984,0.4831848621368408,0.12305639894479056
3,"[75, 21, 22]",0.9444147706031799,0.07859621735514341,0.6414530277252197,0.23561939409913188,0.5591484248638153,0.08632989179235649
3,"[75, 21, 87]",0.7614640831947327,0.2879644616142736,0.7607945561408996,0.14795162696812753,0.5575688242912292,0.13936647081815678
3,"[75, 86, 22]",0.8408824682235718,0.2114061415615296,0.7067164301872253,0.11225420306751704,0.5662973344326019,0.11452582260991796
3,"[75, 86, 87]",0.8039591193199158,0.34297429038319543,0.7337928175926208,0.10282473204181818,0.5372692048549652,0.11926998288469817
3,"[75, 22, 87]",0.9191025137901306,0.09905025879083598,0.6473705112934113,0.2911188912870837,0.49197874069213865,0.17875454287199175
3,"[76, 173, 84]",0.8514840602874756,0.1874051698840698,0.7401097416877747,0.15092421448966692,0.5959787547588349,0.17854923915430254
3,"[76, 173, 21]",0.9150689721107483,0.1261334651518904,0.6781036138534546,0.1591719215006449,0.5364341557025909,0.173607457730081
3,"[76, 173, 86]",0.7412898540496826,0.4104660208742913,0.7689552187919617,0.11282652675176437,0.5189512073993683,0.10075304351502512
3,"[76, 173, 22]",0.9043521165847779,0.19053975972499027,0.6416373968124389,0.23576019546642232,0.5538616478443146,0.08938444757254509
3,"[76, 173, 87]",0.9519807696342468,0.06244351039611163,0.7650307297706604,0.17196864092986985,0.5702320694923401,0.1184922496986588
3,"[76, 84, 21]",0.7288262709975243,0.3878952984179455,0.6532835960388184,0.22169068831124303,0.5121936619281768,0.18421247144132954
3,"[76, 84, 86]",0.7755837939679623,0.40826792872671813,0.7283845484256745,0.21984697400439637,0.5792483210563659,0.10408361880654914
3,"[76, 84, 22]",0.7076303049921989,0.4020995308130609,0.6925944089889526,0.1914021222866734,0.516018408536911,0.14737521560302097
3,"[76, 84, 87]",0.7005778968334198,0.3438638060892835,0.7461413621902466,0.1564950746304069,0.5000059306621552,0.19941369039775286
3,"[76, 21, 86]",0.8838258862495423,0.13032773373958761,0.6037708550691605,0.26240263738486697,0.5219496369361878,0.09217078198790128
3,"[76, 21, 22]",0.9240836858749389,0.14799324171958905,0.7020061671733856,0.20284521928732357,0.5908299326896668,0.13847271143172674
3,"[76, 21, 87]",0.8722096502780914,0.2662174282270916,0.699262511730194,0.28119016368641675,0.5164941906929016,0.14470199308128698
3,"[76, 86, 22]",0.9425808548927307,0.08196166943963408,0.7009745597839355,0.22251484141187552,0.5338754534721375,0.1378661924223272
3,"[76, 86, 87]",0.8006773591041565,0.25796832383076107,0.6053248524665833,0.13922762743135328,0.6121084928512573,0.04145135202552819
3,"[76, 22, 87]",0.7795440435409546,0.26877534454478075,0.6804828882217407,0.1373021169406222,0.6015274405479432,0.14396180240950573
3,"[173, 84, 21]",0.8926460266113281,0.08724687942669197,0.7163564682006835,0.13784436180557005,0.5715367078781128,0.12538390659988807
3,"[173, 84, 86]",0.6711917877197265,0.2129012039764448,0.735452139377594,0.1456868669323056,0.5281414210796356,0.18985918544047228
3,"[173, 84, 22]",0.8121966242790222,0.1778054770089818,0.7414705991744995,0.15434437596776313,0.4266049087047577,0.04668907822274699
3,"[173, 84, 87]",0.8199900031089783,0.10499854495817995,0.6358603954315185,0.046354062414630234,0.4823382258415222,0.05120198472537971
3,"[173, 21, 86]",0.8718338370323181,0.060236803220815364,0.6033274888992309,0.1174055461980699,0.5810459375381469,0.05636603041195705
3,"[173, 21, 22]",0.9336584210395813,0.08485959409001355,0.7097366094589234,0.16028880631558953,0.5185933589935303,0.08040874669301011
3,"[173, 21, 87]",0.825540018081665,0.16852055277789413,0.7662335276603699,0.1436610977775049,0.5356475532054901,0.12839381930853092
3,"[173, 86, 22]",0.9359710693359375,0.04979978022737008,0.7407023906707764,0.11280375975031305,0.561622166633606,0.10043118915125505
3,"[173, 86, 87]",0.8674977779388428,0.07030527385457619,0.7553248643875122,0.1188661665585445,0.54292151927948,0.13669212780839862
3,"[173, 22, 87]",0.7462754964828491,0.1693500082985037,0.6953028917312623,0.06986338520275541,0.4825863242149353,0.08408725893989659
3,"[84, 21, 86]",0.8857846617698669,0.09840629693533802,0.7557199239730835,0.18557211734449192,0.48268831372261045,0.10689206610170801
3,"[84, 21, 22]",0.8669798851013184,0.16215838475315877,0.6392142295837402,0.19338093697598197,0.4845062613487244,0.13978373304588862
3,"[84, 21, 87]",0.7878595471382142,0.190224564738966,0.7573924541473389,0.09686948453706548,0.4765960454940796,0.09258446631787016
3,"[84, 86, 22]",0.8385833263397217,0.2006938771419308,0.7598200261592865,0.19654832345376336,0.5940707981586456,0.12805793232552976
3,"[84, 86, 87]",0.7069834798574448,0.3307506315751335,0.6900395035743714,0.1602322272861638,0.5385671555995941,0.11889493627879383
3,"[84, 22, 87]",0.8307593822479248,0.11802287274969686,0.8206628441810608,0.08710790306894213,0.49580817222595214,0.10552125178495571
3,"[21, 86, 22]",0.8853534102439881,0.12666052027619348,0.69806410074234,0.1864600402861468,0.5343749523162842,0.19388391374049282
3,"[21, 86, 87]",0.8586068272590637,0.11171446378428022,0.7198858857154846,0.1021613166049678,0.5184230744838715,0.24832846097987601
3,"[21, 22, 87]",0.977730906009674,0.018900196459814684,0.7432045459747314,0.09646303088983266,0.5561695277690888,0.09701565158543644
3,"[86, 22, 87]",0.6885046094655991,0.3361387489958594,0.6896971166133881,0.12651503350562054,0.43472871780395506,0.05207377453942906
4,"[1, 2, 76, 173]",0.9840327858924866,0.017626186913969152,0.6446312606334687,0.22335672164973897,0.5167619585990906,0.11776871242412944
4,"[1, 2, 76, 84]",0.8809256315231323,0.16124074597146887,0.585605800151825,0.2811070785416682,0.6005712032318116,0.11803819959494773
4,"[1, 2, 76, 21]",0.9726270794868469,0.038745211390577704,0.6255179882049561,0.2713608910953261,0.5578372001647949,0.1716775142163188
4,"[1, 2, 76, 22]",0.7893122553825378,0.39510412293710745,0.7473046779632568,0.06392335389406745,0.6048305630683899,0.2395767187353123
4,"[1, 2, 76, 87]",0.9395740389823913,0.08469542770197057,0.7719007849693298,0.09415994116951791,0.5767342686653137,0.07423950096735361
4,"[1, 2, 76, 86]",0.9642027854919434,0.057502070678556096,0.6106848090887069,0.26348243176557307,0.6216251969337463,0.16906553954895584
4,"[1, 2, 173, 84]",0.933210551738739,0.058409459611515044,0.7682265162467956,0.07650967938220495,0.6358898997306823,0.07778216315484864
4,"[1, 2, 173, 21]",0.9668349027633667,0.04044505326272748,0.709714674949646,0.0614012043701082,0.597510302066803,0.09754042178583766
4,"[1, 2, 173, 22]",0.9598724842071533,0.04922118914128402,0.6562598824501038,0.13529627093781804,0.5242499887943268,0.12559610120479997
4,"[1, 2, 173, 87]",0.9142411708831787,0.05328108501211866,0.7727436423301697,0.10804446795658487,0.5142605066299438,0.09636273656163954
4,"[1, 2, 173, 86]",0.8343207359313964,0.23230575079017649,0.7439245223999024,0.1458899145252208,0.5447447597980499,0.04081229754936191
4,"[1, 2, 84, 21]",0.9509021282196045,0.0574810771145385,0.7315145015716553,0.1510925817891623,0.4940625846385956,0.12038891877144323
4,"[1, 2, 84, 22]",0.8886545300483704,0.17987242387626234,0.7599692463874816,0.07443411781073168,0.5416969895362854,0.11892002046353224
4,"[1, 2, 84, 87]",0.8710235476493835,0.15444181088314707,0.7506760239601136,0.09298469064666748,0.49304053783416746,0.08834791161120019
4,"[1, 2, 84, 86]",0.8693963885307312,0.15629662492848484,0.696106231212616,0.10933442865300977,0.44254674315452575,0.09461079773543382
4,"[1, 2, 21, 22]",0.8218992471694946,0.2891751074955841,0.6649824619293213,0.13598531160537625,0.5511829257011414,0.19479469394403198
4,"[1, 2, 21, 87]",0.8747945547103881,0.21151182608650274,0.656022846698761,0.0963501851652124,0.4734914183616638,0.12020458936731938
4,"[1, 2, 21, 86]",0.9682616472244263,0.040183995145615645,0.694811224937439,0.13376126176140524,0.5032446801662445,0.11003824976220847
4,"[1, 2, 22, 87]",0.8983123302459717,0.09338518788556681,0.6829104483127594,0.14699725628599783,0.5952829003334046,0.13467679922475773
4,"[1, 2, 22, 86]",0.9332730054855347,0.08659122230392348,0.7118569135665893,0.1803027271225461,0.5647795677185059,0.19085608213306932
4,"[1, 2, 87, 86]",0.9106353521347046,0.08152402651419077,0.6883318543434143,0.08873068499330572,0.6683905839920044,0.1173054532800662
4,"[1, 76, 173, 84]",0.7756010502576828,0.3398440593520391,0.7113389015197754,0.1898209943142351,0.5852108538150788,0.1571447195535415
4,"[1, 76, 173, 21]",0.9477414727210999,0.06512897942281792,0.7273046493530273,0.06777610040362915,0.5012548744678498,0.13979775469237765
4,"[1, 76, 173, 22]",0.9439563632011414,0.05409002052161344,0.7421685695648194,0.08037907721829655,0.48716068267822266,0.10705468347555046
4,"[1, 76, 173, 87]",0.8746721863746643,0.11935479649169795,0.6628885090351104,0.12874445712860877,0.5990755617618561,0.10842224900302395
4,"[1, 76, 173, 86]",0.7116137951612472,0.404634188059627,0.7768920183181762,0.13079766266897772,0.5009965360164642,0.16831134310562568
4,"[1, 76, 84, 21]",0.8678616881370544,0.26827928511340093,0.6833977282047272,0.2216394113291437,0.5068318843841553,0.14364676498985535
4,"[1, 76, 84, 22]",0.8352984607219696,0.33433269739131855,0.7132089495658874,0.1544455311204098,0.5069626092910766,0.18070970130158148
4,"[1, 76, 84, 87]",0.9661232113838196,0.03771862938733779,0.7414442539215088,0.13642594265916957,0.5680241644382477,0.10566087848265086
4,"[1, 76, 84, 86]",0.8678028345108032,0.22050083940788368,0.7506847977638245,0.21612976923468516,0.5705355644226074,0.1400914837141708
4,"[1, 76, 21, 22]",0.9844636917114258,0.012502066172985365,0.6872124791145324,0.2131361652574005,0.5805059731006622,0.138165467726566
4,"[1, 76, 21, 87]",0.8921430587768555,0.2347393283106572,0.7660403847694397,0.13067699429794707,0.5511547446250915,0.16620568903254088
4,"[1, 76, 21, 86]",0.7660250149667263,0.41342759469010754,0.6985864877700806,0.1812049191632901,0.5889044106006622,0.1063935278706292
