Dataset_Name,Dataset_Type,Creation_Time,Features,Training_Samples,dataset_type,phenotype,gwas_file,fold,scaling,timestamp,pca_components,snps,weight_file_present,model
dataset_199,genotype,2025-01-26 15:18:04,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:04,,snps_50,True,
dataset_200,genotype,2025-01-26 15:18:06,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:06,,snps_50,True,
dataset_201,genotype,2025-01-26 15:18:06,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:06,,snps_50,True,
dataset_202,genotype,2025-01-26 15:18:06,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:06,,snps_50,True,
dataset_203,genotype,2025-01-26 15:18:08,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:08,,snps_50,True,
dataset_204,genotype,2025-01-26 15:18:10,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:10,,snps_50,True,
dataset_205,genotype,2025-01-26 15:18:10,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:10,,snps_50,True,
dataset_206,genotype,2025-01-26 15:18:10,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:10,,snps_50,True,
dataset_207,genotype,2025-01-26 15:18:12,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:12,,snps_50,True,
dataset_208,genotype,2025-01-26 15:18:14,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:14,,snps_50,True,
dataset_209,genotype,2025-01-26 15:18:14,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:14,,snps_50,True,
dataset_210,genotype,2025-01-26 15:18:14,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:14,,snps_50,True,
dataset_211,genotype,2025-01-26 15:18:16,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:16,,snps_50,True,
dataset_212,genotype,2025-01-26 15:18:17,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:17,,snps_50,True,
dataset_213,genotype,2025-01-26 15:18:18,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:17,,snps_50,True,
dataset_214,genotype,2025-01-26 15:18:18,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:18,,snps_50,True,
dataset_215,genotype,2025-01-26 15:18:19,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:19,,snps_50,True,
dataset_216,genotype,2025-01-26 15:18:21,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:21,,snps_50,True,
dataset_217,genotype,2025-01-26 15:18:21,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:21,,snps_50,True,
dataset_218,genotype,2025-01-26 15:18:22,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:22,,snps_50,True,
dataset_219,genotype,2025-01-26 15:18:22,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:22,,snps_200,False,
dataset_220,genotype,2025-01-26 15:18:23,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:23,,snps_200,True,
dataset_221,genotype,2025-01-26 15:18:25,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:25,,snps_200,True,
dataset_222,genotype,2025-01-26 15:18:25,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:25,,snps_200,True,
dataset_223,genotype,2025-01-26 15:18:25,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:25,,snps_200,True,
dataset_224,genotype,2025-01-26 15:18:27,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:27,,snps_200,True,
dataset_225,genotype,2025-01-26 15:18:29,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:29,,snps_200,True,
dataset_226,genotype,2025-01-26 15:18:29,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:29,,snps_200,True,
dataset_227,genotype,2025-01-26 15:18:29,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:29,,snps_200,True,
dataset_228,genotype,2025-01-26 15:18:31,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:31,,snps_200,True,
dataset_229,genotype,2025-01-26 15:18:32,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:32,,snps_200,True,
dataset_230,genotype,2025-01-26 15:18:32,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:32,,snps_200,True,
dataset_231,genotype,2025-01-26 15:18:32,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:32,,snps_200,True,
dataset_232,genotype,2025-01-26 15:18:34,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:34,,snps_200,True,
dataset_233,genotype,2025-01-26 15:18:36,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:36,,snps_200,True,
dataset_234,genotype,2025-01-26 15:18:36,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:36,,snps_200,True,
dataset_235,genotype,2025-01-26 15:18:36,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:36,,snps_200,True,
dataset_236,genotype,2025-01-26 15:18:38,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:38,,snps_200,True,
dataset_237,genotype,2025-01-26 15:18:40,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_200,True,
dataset_238,genotype,2025-01-26 15:18:40,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_200,True,
dataset_239,genotype,2025-01-26 15:18:40,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_200,True,
dataset_240,genotype,2025-01-26 15:18:40,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_500,False,
dataset_241,genotype,2025-01-26 15:18:42,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:42,,snps_500,True,
dataset_242,genotype,2025-01-26 15:18:44,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:44,,snps_500,True,
dataset_243,genotype,2025-01-26 15:18:44,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:44,,snps_500,True,
dataset_244,genotype,2025-01-26 15:18:44,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:44,,snps_500,True,
dataset_245,genotype,2025-01-26 15:18:46,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:46,,snps_500,True,
dataset_246,genotype,2025-01-26 15:18:49,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:49,,snps_500,True,
dataset_247,genotype,2025-01-26 15:18:49,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:49,,snps_500,True,
dataset_248,genotype,2025-01-26 15:18:49,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:49,,snps_500,True,
dataset_249,genotype,2025-01-26 15:18:51,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:51,,snps_500,True,
dataset_250,genotype,2025-01-26 15:18:52,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:52,,snps_500,True,
dataset_251,genotype,2025-01-26 15:18:53,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:53,,snps_500,True,
dataset_252,genotype,2025-01-26 15:18:53,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:53,,snps_500,True,
dataset_253,genotype,2025-01-26 15:18:55,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:55,,snps_500,True,
dataset_254,genotype,2025-01-26 15:18:57,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:57,,snps_500,True,
dataset_255,genotype,2025-01-26 15:18:57,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:57,,snps_500,True,
dataset_256,genotype,2025-01-26 15:18:57,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:57,,snps_500,True,
dataset_257,genotype,2025-01-26 15:18:59,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:59,,snps_500,True,
dataset_258,genotype,2025-01-26 15:19:01,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:01,,snps_500,True,
dataset_259,genotype,2025-01-26 15:19:01,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:01,,snps_500,True,
dataset_260,genotype,2025-01-26 15:19:01,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:01,,snps_500,True,
dataset_261,genotype,2025-01-26 15:19:02,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:02,,snps_1000,False,
dataset_262,genotype,2025-01-26 15:19:03,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:03,,snps_1000,True,
dataset_263,genotype,2025-01-26 15:19:05,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:05,,snps_1000,True,
dataset_264,genotype,2025-01-26 15:19:05,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:05,,snps_1000,True,
dataset_265,genotype,2025-01-26 15:19:05,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:05,,snps_1000,True,
dataset_266,genotype,2025-01-26 15:19:08,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:08,,snps_1000,True,
dataset_267,genotype,2025-01-26 15:19:10,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:10,,snps_1000,True,
dataset_268,genotype,2025-01-26 15:19:10,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:10,,snps_1000,True,
dataset_269,genotype,2025-01-26 15:19:10,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:10,,snps_1000,True,
dataset_270,genotype,2025-01-26 15:19:12,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:12,,snps_1000,True,
dataset_271,genotype,2025-01-26 15:19:14,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:14,,snps_1000,True,
dataset_272,genotype,2025-01-26 15:19:14,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:14,,snps_1000,True,
dataset_273,genotype,2025-01-26 15:19:14,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:14,,snps_1000,True,
dataset_274,genotype,2025-01-26 15:19:16,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:16,,snps_1000,True,
dataset_275,genotype,2025-01-26 15:19:18,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:18,,snps_1000,True,
dataset_276,genotype,2025-01-26 15:19:18,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:18,,snps_1000,True,
dataset_277,genotype,2025-01-26 15:19:19,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:19,,snps_1000,True,
dataset_278,genotype,2025-01-26 15:19:21,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:21,,snps_1000,True,
dataset_279,genotype,2025-01-26 15:19:23,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:23,,snps_1000,True,
dataset_280,genotype,2025-01-26 15:19:23,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:23,,snps_1000,True,
dataset_281,genotype,2025-01-26 15:19:23,78,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:23,,snps_1000,True,
dataset_282,genotype,2025-01-26 15:19:23,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:23,,snps_5000,False,
dataset_283,genotype,2025-01-26 15:19:25,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:25,,snps_5000,True,
dataset_284,genotype,2025-01-26 15:19:28,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:28,,snps_5000,True,
dataset_285,genotype,2025-01-26 15:19:28,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:28,,snps_5000,True,
dataset_286,genotype,2025-01-26 15:19:28,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:28,,snps_5000,True,
dataset_287,genotype,2025-01-26 15:19:31,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:30,,snps_5000,True,
dataset_288,genotype,2025-01-26 15:19:33,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:33,,snps_5000,True,
dataset_289,genotype,2025-01-26 15:19:33,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:33,,snps_5000,True,
dataset_290,genotype,2025-01-26 15:19:33,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:33,,snps_5000,True,
dataset_291,genotype,2025-01-26 15:19:35,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:35,,snps_5000,True,
dataset_292,genotype,2025-01-26 15:19:37,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:37,,snps_5000,True,
dataset_293,genotype,2025-01-26 15:19:37,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:37,,snps_5000,True,
dataset_294,genotype,2025-01-26 15:19:37,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:37,,snps_5000,True,
dataset_295,genotype,2025-01-26 15:19:40,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:39,,snps_5000,True,
dataset_296,genotype,2025-01-26 15:19:42,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:42,,snps_5000,True,
dataset_297,genotype,2025-01-26 15:19:42,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:42,,snps_5000,True,
dataset_298,genotype,2025-01-26 15:19:42,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:42,,snps_5000,True,
dataset_299,genotype,2025-01-26 15:19:44,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:44,,snps_5000,True,
dataset_300,genotype,2025-01-26 15:19:47,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:46,,snps_5000,True,
dataset_301,genotype,2025-01-26 15:19:47,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:47,,snps_5000,True,
dataset_302,genotype,2025-01-26 15:19:47,304,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:47,,snps_5000,True,
dataset_303,genotype,2025-01-26 15:19:47,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:47,,snps_10000,False,
dataset_304,genotype,2025-01-26 15:19:49,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:49,,snps_10000,True,
dataset_305,genotype,2025-01-26 15:19:51,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:51,,snps_10000,True,
dataset_306,genotype,2025-01-26 15:19:52,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:51,,snps_10000,True,
dataset_307,genotype,2025-01-26 15:19:52,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:52,,snps_10000,True,
dataset_308,genotype,2025-01-26 15:19:54,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:54,,snps_10000,True,
dataset_309,genotype,2025-01-26 15:19:57,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:57,,snps_10000,True,
dataset_310,genotype,2025-01-26 15:19:57,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:57,,snps_10000,True,
dataset_311,genotype,2025-01-26 15:19:57,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:57,,snps_10000,True,
dataset_312,genotype,2025-01-26 15:19:59,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:59,,snps_10000,True,
dataset_313,genotype,2025-01-26 15:20:02,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:01,,snps_10000,True,
dataset_314,genotype,2025-01-26 15:20:02,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:02,,snps_10000,True,
dataset_315,genotype,2025-01-26 15:20:02,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:02,,snps_10000,True,
dataset_316,genotype,2025-01-26 15:20:05,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:04,,snps_10000,True,
dataset_317,genotype,2025-01-26 15:20:07,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:07,,snps_10000,True,
dataset_318,genotype,2025-01-26 15:20:07,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:07,,snps_10000,True,
dataset_319,genotype,2025-01-26 15:20:07,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:07,,snps_10000,True,
dataset_320,genotype,2025-01-26 15:20:10,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:09,,snps_10000,True,
dataset_321,genotype,2025-01-26 15:20:12,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:12,,snps_10000,True,
dataset_322,genotype,2025-01-26 15:20:12,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:12,,snps_10000,True,
dataset_323,genotype,2025-01-26 15:20:13,511,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:12,,snps_10000,True,
dataset_324,genotype,2025-01-26 15:20:13,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:13,,snps_annotated_50,False,
dataset_325,genotype,2025-01-26 15:20:14,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:14,,snps_annotated_50,True,
dataset_326,genotype,2025-01-26 15:20:16,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:16,,snps_annotated_50,True,
dataset_327,genotype,2025-01-26 15:20:16,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:16,,snps_annotated_50,True,
dataset_328,genotype,2025-01-26 15:20:16,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:16,,snps_annotated_50,True,
dataset_329,genotype,2025-01-26 15:20:18,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:18,,snps_annotated_50,True,
dataset_330,genotype,2025-01-26 15:20:21,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:20,,snps_annotated_50,True,
dataset_331,genotype,2025-01-26 15:20:21,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:21,,snps_annotated_50,True,
dataset_332,genotype,2025-01-26 15:20:21,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:21,,snps_annotated_50,True,
dataset_333,genotype,2025-01-26 15:20:22,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:22,,snps_annotated_50,True,
dataset_334,genotype,2025-01-26 15:20:24,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:24,,snps_annotated_50,True,
dataset_335,genotype,2025-01-26 15:20:24,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:24,,snps_annotated_50,True,
dataset_336,genotype,2025-01-26 15:20:24,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:24,,snps_annotated_50,True,
dataset_337,genotype,2025-01-26 15:20:26,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:26,,snps_annotated_50,True,
dataset_338,genotype,2025-01-26 15:20:28,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:28,,snps_annotated_50,True,
dataset_339,genotype,2025-01-26 15:20:28,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:28,,snps_annotated_50,True,
dataset_340,genotype,2025-01-26 15:20:28,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:28,,snps_annotated_50,True,
dataset_341,genotype,2025-01-26 15:20:30,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:30,,snps_annotated_50,True,
dataset_342,genotype,2025-01-26 15:20:32,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:32,,snps_annotated_50,True,
dataset_343,genotype,2025-01-26 15:20:32,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:32,,snps_annotated_50,True,
dataset_344,genotype,2025-01-26 15:20:32,127,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:32,,snps_annotated_50,True,
dataset_345,genotype,2025-01-26 15:20:32,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:32,,snps_annotated_200,False,
dataset_346,genotype,2025-01-26 15:20:34,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:34,,snps_annotated_200,True,
dataset_347,genotype,2025-01-26 15:20:36,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:36,,snps_annotated_200,True,
dataset_348,genotype,2025-01-26 15:20:36,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:36,,snps_annotated_200,True,
dataset_349,genotype,2025-01-26 15:20:36,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:36,,snps_annotated_200,True,
dataset_350,genotype,2025-01-26 15:20:39,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:39,,snps_annotated_200,True,
dataset_351,genotype,2025-01-26 15:20:41,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:41,,snps_annotated_200,True,
dataset_352,genotype,2025-01-26 15:20:41,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:41,,snps_annotated_200,True,
dataset_353,genotype,2025-01-26 15:20:41,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:41,,snps_annotated_200,True,
dataset_354,genotype,2025-01-26 15:20:43,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:43,,snps_annotated_200,True,
dataset_355,genotype,2025-01-26 15:20:45,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:45,,snps_annotated_200,True,
dataset_356,genotype,2025-01-26 15:20:45,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:45,,snps_annotated_200,True,
dataset_357,genotype,2025-01-26 15:20:45,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:45,,snps_annotated_200,True,
dataset_358,genotype,2025-01-26 15:20:48,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:47,,snps_annotated_200,True,
dataset_359,genotype,2025-01-26 15:20:50,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:50,,snps_annotated_200,True,
dataset_360,genotype,2025-01-26 15:20:50,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:50,,snps_annotated_200,True,
dataset_361,genotype,2025-01-26 15:20:50,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:50,,snps_annotated_200,True,
dataset_362,genotype,2025-01-26 15:20:52,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:52,,snps_annotated_200,True,
dataset_363,genotype,2025-01-26 15:20:55,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:54,,snps_annotated_200,True,
dataset_364,genotype,2025-01-26 15:20:55,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:55,,snps_annotated_200,True,
dataset_365,genotype,2025-01-26 15:20:55,309,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:55,,snps_annotated_200,True,
dataset_366,genotype,2025-01-26 15:20:55,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:55,,snps_annotated_500,False,
dataset_367,genotype,2025-01-26 15:20:59,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:58,,snps_annotated_500,True,
dataset_368,genotype,2025-01-26 15:21:02,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:01,,snps_annotated_500,True,
dataset_369,genotype,2025-01-26 15:21:02,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:02,,snps_annotated_500,True,
dataset_370,genotype,2025-01-26 15:21:03,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:03,,snps_annotated_500,True,
dataset_371,genotype,2025-01-26 15:21:07,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:06,,snps_annotated_500,True,
dataset_372,genotype,2025-01-26 15:21:10,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:10,,snps_annotated_500,True,
dataset_373,genotype,2025-01-26 15:21:11,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:10,,snps_annotated_500,True,
dataset_374,genotype,2025-01-26 15:21:11,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:11,,snps_annotated_500,True,
dataset_375,genotype,2025-01-26 15:21:15,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:14,,snps_annotated_500,True,
dataset_376,genotype,2025-01-26 15:21:18,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:18,,snps_annotated_500,True,
dataset_377,genotype,2025-01-26 15:21:19,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:18,,snps_annotated_500,True,
dataset_378,genotype,2025-01-26 15:21:19,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:19,,snps_annotated_500,True,
dataset_379,genotype,2025-01-26 15:21:23,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:22,,snps_annotated_500,True,
dataset_380,genotype,2025-01-26 15:21:27,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:26,,snps_annotated_500,True,
dataset_381,genotype,2025-01-26 15:21:27,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:27,,snps_annotated_500,True,
dataset_382,genotype,2025-01-26 15:21:28,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:27,,snps_annotated_500,True,
dataset_383,genotype,2025-01-26 15:21:31,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:31,,snps_annotated_500,True,
dataset_384,genotype,2025-01-26 15:21:35,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:35,,snps_annotated_500,True,
dataset_385,genotype,2025-01-26 15:21:36,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:35,,snps_annotated_500,True,
dataset_386,genotype,2025-01-26 15:21:36,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:36,,snps_annotated_500,True,
dataset_387,prs,2025-01-26 15:21:37,174,582,prs,depression,depression_11.gz,0,,2025-01-26 15:21:37,,,,Plink
dataset_388,prs,2025-01-26 15:21:37,23,582,prs,depression,depression_11.gz,0,,2025-01-26 15:21:37,,,,PRSice-2
dataset_389,prs,2025-01-26 15:21:38,164,582,prs,depression,depression_11.gz,0,,2025-01-26 15:21:38,,,,AnnoPred
dataset_390,prs,2025-01-26 15:21:39,174,582,prs,depression,depression_11.gz,0,,2025-01-26 15:21:39,,,,LDAK-GWAS
dataset_391,covariates,2025-01-26 15:21:39,152,582,covariates,migraine,migraine_5.gz,0,False,2025-01-26 15:21:39,,,,
dataset_392,pca,2025-01-26 15:21:39,15,582,pca,migraine,migraine_5.gz,0,False,2025-01-26 15:21:39,10.0,,,
dataset_393,genotype,2025-01-26 15:21:39,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:39,,snps_50,False,
dataset_394,genotype,2025-01-26 15:21:41,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:41,,snps_50,True,
dataset_395,genotype,2025-01-26 15:21:42,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:42,,snps_50,True,
dataset_396,genotype,2025-01-26 15:21:42,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:42,,snps_50,True,
dataset_397,genotype,2025-01-26 15:21:43,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:43,,snps_50,True,
