Dataset,Model,ML_Parameters,Train AUC,Validation AUC,Test AUC,Train_Val_Gap,Val_Stability,Train_Stability,Composite_Score,Overall_Rank,Train AUC_std,Validation AUC_std,Test AUC_std,Phenotype_first,Dataset_first,Fold_<lambda>,Dataset_Type,Creation_Time,Features,Training_Samples,dataset_type,phenotype,gwas_file,fold,scaling,timestamp,pca_components,snps,weight_file_present,model,Validation AUC_Norm,Train_Val_Gap_Norm,Train_Stability_Norm,Val_Stability_Norm
151,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,151,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:06,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:06,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
153,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,153,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:10,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:10,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
154,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,154,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:11,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:10,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
155,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,155,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:14,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:14,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
157,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,157,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:18,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:17,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
158,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,158,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:18,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:18,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
161,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,161,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:26,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:26,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
162,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,162,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:27,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:27,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
163,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,163,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:31,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:31,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
166,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,166,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:36,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:35,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
167,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,167,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:39,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:39,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
169,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,169,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:44,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:44,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
170,Naive Bayes,{'var_smoothing': 1e-07},0.5281200414506844,0.5252853380158033,0.5135056631348192,0.002834703434881014,0.9755456590944278,0.9941651827731102,0.6029087853324948,1.0,0.005869062131721705,0.025067346338532647,0.039289181117361835,migraine,170,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:45,1347,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:45,,snps_annotated_200,True,,0.0505706760316067,0.9942624087633296,0.9941651827731102,0.9755456590944278
171,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,171,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:46,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:46,,snps_annotated_500,False,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
172,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,172,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:16:52,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:16:51,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
174,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,174,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:01,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:00,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
175,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,175,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:04,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:03,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
176,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,176,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:08,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:07,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
178,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,178,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:15,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:14,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
179,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,179,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:17,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:16,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
182,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,182,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:29,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:29,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
183,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,183,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:33,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:32,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
184,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,184,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:38,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:37,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
187,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,187,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:46,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:45,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
188,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,188,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:51,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:50,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
190,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,190,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:58,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:58,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
191,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179407,1.0,0.5901813588323241,1.0,0.0,0.07812640722385444,0.14046088135617027,migraine,191,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:01,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:18:00,,snps_annotated_500,True,,0.5190693590869184,0.5043024138567616,1.0,0.9275350212179407
192,Naive Bayes,{'var_smoothing': 1e-07},0.5662125825301336,0.560206321334504,0.4362188933544432,0.006006261195629636,0.9068494575793175,0.953977462228153,0.5938407691499632,1.0,0.048242793560714294,0.10271885994102294,0.13790034970124676,migraine,192,"['0', '1', '2', '3', '4']",prs,2025-01-26 15:18:01,125,582,prs,migraine,migraine.gz,0,,2025-01-26 15:18:01,,,,Plink,0.12041264266900797,0.9879642832733374,0.953977462228153,0.9068494575793175
193,Logistic Regression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6024868166714136,0.541369622475856,0.5043098688750863,0.06111719419555761,0.9165866662577788,0.9918064542232284,0.573416264166186,1.0,0.008261234580479308,0.0910043063170222,0.08565215050976563,migraine,193,"['0', '1', '2', '3', '4']",prs,2025-01-26 15:18:01,23,582,prs,migraine,migraine.gz,0,,2025-01-26 15:18:01,,,,PRSice-2,0.08273924495171192,0.8759489553982106,0.9918064542232284,0.9165866662577788
194,Naive Bayes,{'var_smoothing': 1e-07},0.6649399728487679,0.6427041264266901,0.5927954370153858,0.022235846422077876,0.8544965653010683,0.9720149385961968,0.6134255275770106,1.0,0.02879077295274884,0.17027971861731925,0.05329966416031394,migraine,194,"['0', '1', '2', '3', '4']",prs,2025-01-26 15:18:02,116,582,prs,migraine,migraine.gz,0,,2025-01-26 15:18:02,,,,AnnoPred,0.2854082528533801,0.9552078811344081,0.9720149385961968,0.8544965653010683
195,Naive Bayes,{'var_smoothing': 1e-07},0.6700312943942093,0.6383143107989465,0.5754016461657127,0.03171698359526276,0.8612477759026649,0.972994618603685,0.6094409036138541,1.0,0.027754913418811714,0.16110604634294756,0.02834330689567259,migraine,195,"['0', '1', '2', '3', '4']",prs,2025-01-26 15:18:03,125,582,prs,migraine,migraine.gz,0,,2025-01-26 15:18:02,,,,LDAK-GWAS,0.27662862159789303,0.9363335019650272,0.972994618603685,0.8612477759026649
197,Logistic Regression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6552147985603944,0.6100877963125548,0.5180736207526488,0.04512700224783961,0.905934440084764,0.9876800976427532,0.6047027866577499,1.0,0.012473575590568178,0.10383263484986263,0.1347026756491921,migraine,197,"['0', '1', '2', '3', '4']",pca,2025-01-26 15:18:03,15,582,pca,depression,depression_11.gz,0,False,2025-01-26 15:18:03,10.0,,,,0.22017559262510966,0.9097238029361224,0.9876800976427532,0.905934440084764
198,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8}",0.5794503520769846,0.5739157155399472,0.5199673202614379,0.005534636537037341,0.9188245826370779,0.9868263120816219,0.5913074431505492,1.0,0.013349550733592966,0.08834702390084533,0.0681183944011749,migraine,198,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:03,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:03,,snps_50,False,,0.1478314310798945,0.9030548899541517,0.9868263120816219,0.9188245826370779
199,Neural Network,"{'hidden_layer_sizes': (50,), 'alpha': 0.001, 'learning_rate': 'adaptive'}",0.5758241135145961,0.5756804214223002,0.5669867657207812,0.0001436920922958107,0.9251646207832814,0.9868520117762499,0.6121721107806247,1.0,0.013323160987517095,0.08088871703001341,0.03826044577524758,migraine,199,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:04,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:04,,snps_50,True,,0.1513608428446005,0.9974830784989916,0.9868520117762499,0.9251646207832814
203,Neural Network,"{'hidden_layer_sizes': (50,), 'alpha': 0.001, 'learning_rate': 'adaptive'}",0.5734618355366494,0.5730684811237927,0.5668816222141031,0.0003933544128567057,0.9265661855274774,0.9869856312943335,0.6105597507150359,1.0,0.013185975857216448,0.0792537172406288,0.03695512676637838,migraine,203,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:08,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:08,,snps_50,True,,0.14613696224758543,0.9931099745057828,0.9869856312943335,0.9265661855274774
211,Neural Network,"{'hidden_layer_sizes': (50,), 'alpha': 0.0001, 'learning_rate': 'adaptive'}",0.5740302143411924,0.5738147497805092,0.5677114034019406,0.00021546456068322062,0.923360982178506,0.9885731729143528,0.6111579122391908,1.0,0.011558908737084612,0.08300006097363764,0.03715024932054278,migraine,211,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:16,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:16,,snps_50,True,,0.14762949956101834,0.9962259065420769,0.9885731729143528,0.923360982178506
215,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8}",0.5794503520769846,0.5739157155399472,0.5199673202614379,0.005534636537037341,0.9188245826370779,0.9868263120816219,0.5913074431505492,1.0,0.013349550733592966,0.08834702390084533,0.0681183944011749,migraine,215,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:19,7,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:19,,snps_50,True,,0.1478314310798945,0.9030548899541517,0.9868263120816219,0.9188245826370779
219,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,219,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:22,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:22,,snps_200,False,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
220,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5817537823145366,0.5671202809482001,0.5154250395810498,0.014633501366336454,0.8890478537544662,0.9645193385439252,0.5829327676339474,1.0,0.036785847663394364,0.12479884606546297,0.12915255382936913,migraine,220,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:23,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:23,,snps_200,True,,0.1342405618964002,0.9268560839749453,0.9645193385439252,0.8890478537544662
222,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,222,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:25,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:25,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
223,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,223,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:25,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:25,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
224,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5817537823145366,0.5671202809482001,0.5154250395810498,0.014633501366336454,0.8890478537544662,0.9645193385439252,0.5829327676339474,1.0,0.036785847663394364,0.12479884606546297,0.12915255382936913,migraine,224,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:27,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:27,,snps_200,True,,0.1342405618964002,0.9268560839749453,0.9645193385439252,0.8890478537544662
226,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,226,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:29,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:29,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
227,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,227,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:29,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:29,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
230,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,230,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:32,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:32,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
231,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,231,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:32,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:32,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
232,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5817537823145366,0.5671202809482001,0.5154250395810498,0.014633501366336454,0.8890478537544662,0.9645193385439252,0.5829327676339474,1.0,0.036785847663394364,0.12479884606546297,0.12915255382936913,migraine,232,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:34,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:34,,snps_200,True,,0.1342405618964002,0.9268560839749453,0.9645193385439252,0.8890478537544662
236,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,236,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:38,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:38,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
238,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,238,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:40,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
239,KNN,"{'n_neighbors': 5, 'metric': 'euclidean'}",0.5818997372770053,0.5656277436347674,0.5139544513457557,0.01627199364223786,0.8872691668612506,0.9644644449844268,0.5803310726279242,1.0,0.036844857475432286,0.1270537029225745,0.1277528302489478,migraine,239,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:40,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_200,True,,0.13125548726953484,0.9186662640244083,0.9644644449844268,0.8872691668612506
240,Logistic Regression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6546763043574579,0.5871027216856892,0.5412068160597572,0.06757358267176872,0.9603815475801183,0.9922839983353936,0.5842775302934256,1.0,0.007776001303609015,0.04125282552513487,0.06617952050260173,migraine,240,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:40,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_500,False,,0.17420544337137844,0.7945166621802373,0.9922839983353936,0.9603815475801183
241,Logistic Regression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6547209224813608,0.5871027216856892,0.5412068160597572,0.0676182007956716,0.9603815475801183,0.9921296772713682,0.5842195303844968,1.0,0.00793275607910179,0.04125282552513487,0.06617952050260173,migraine,241,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:42,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:42,,snps_500,True,,0.17420544337137844,0.7943809836996193,0.9921296772713682,0.9603815475801183
243,Logistic Regression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6547249855729025,0.5871027216856892,0.5409126984126984,0.06762226388721326,0.9603815475801183,0.9921686698425783,0.5842248578217919,1.0,0.007893143973860888,0.04125282552513487,0.06624011606952993,migraine,243,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:44,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:44,,snps_500,True,,0.17420544337137844,0.7943686283148841,0.9921686698425783,0.9603815475801183
244,Logistic Regression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6546922544958306,0.5871027216856892,0.5409126984126984,0.06758953281014135,0.9603815475801183,0.9922402858986727,0.5842590873061466,1.0,0.007820398155169848,0.04125282552513487,0.06624011606952993,migraine,244,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:44,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:44,,snps_500,True,,0.17420544337137844,0.7944681596805634,0.9922402858986727,0.9603815475801183
