Dataset,Model,ML_Parameters,Train AUC,Validation AUC,Test AUC,Train_Val_Gap,Val_Stability,Train_Stability,Composite_Score,Overall_Rank,Train AUC_std,Validation AUC_std,Test AUC_std,Phenotype_first,Dataset_first,Fold_<lambda>,Dataset_Type,Creation_Time,Features,Training_Samples,dataset_type,phenotype,gwas_file,fold,scaling,timestamp,pca_components,snps,weight_file_present,model,Validation AUC_Norm,Train_Val_Gap_Norm,Train_Stability_Norm,Val_Stability_Norm
176,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,176,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:08,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:07,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
178,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,178,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:15,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:14,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
179,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,179,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:17,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:16,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
182,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,182,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:29,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:29,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
183,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,183,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:33,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:32,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
184,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,184,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:38,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:37,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
187,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,187,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:46,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:45,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
188,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,188,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:51,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:50,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
190,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,190,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:17:58,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:17:58,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
191,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0}",1.0,0.7595346795434592,0.5314291803677993,0.2404653204565408,0.9275350212179408,1.0,0.5448646106497451,1.0,0.0,0.0781264072238544,0.1404608813561702,migraine,191,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:01,2504,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:18:00,,snps_annotated_500,True,,0.3988366988586481,0.3979513331721365,1.0,0.9275350212179408
192,KNN,"{'n_neighbors': 7, 'metric': 'euclidean'}",1.0,0.6841220368744513,0.6144787480209475,0.3158779631255487,0.8739937576806469,1.0,0.454798104695546,1.0,0.0,0.1441729316851655,0.1184039015755784,migraine,192,"Folds: ['0', '1', '2', '3', '4']",prs,2025-01-26 15:18:01,125,582,prs,migraine,migraine.gz,0,,2025-01-26 15:18:01,,,,Plink,0.2103050921861282,0.1896916736109546,1.0,0.8739937576806469
194,Naive Bayes,{'var_smoothing': 1e-07},0.6649399728487679,0.6427041264266901,0.5927954370153858,0.0222358464220778,0.8544965653010683,0.9720149385961968,0.5754411630283628,1.0,0.0287907729527488,0.1702797186173192,0.0532996641603139,migraine,194,"Folds: ['0', '1', '2', '3', '4']",prs,2025-01-26 15:18:02,116,582,prs,migraine,migraine.gz,0,,2025-01-26 15:18:02,,,,AnnoPred,0.1067603160667252,0.9439339951778236,0.9720149385961968,0.8544965653010683
195,Naive Bayes,{'var_smoothing': 1e-07},0.6700312943942093,0.6383143107989465,0.5754016461657127,0.0317169835952627,0.8612477759026649,0.972994618603685,0.5701383819861743,1.0,0.0277549134188117,0.1611060463429475,0.0283433068956725,migraine,195,"Folds: ['0', '1', '2', '3', '4']",prs,2025-01-26 15:18:03,125,582,prs,migraine,migraine.gz,0,,2025-01-26 15:18:02,,,,LDAK-GWAS,0.0957857769973663,0.920663738427155,0.972994618603685,0.8612477759026649
197,Logistic Regression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6552147985603944,0.6100877963125548,0.5180736207526488,0.0451270022478396,0.905934440084764,0.9876800976427532,0.5607964325154965,1.0,0.0124735755905681,0.1038326348498626,0.1347026756491921,migraine,197,"Folds: ['0', '1', '2', '3', '4']",pca,2025-01-26 15:18:03,15,582,pca,depression,depression_11.gz,0,False,2025-01-26 15:18:03,10.0,,,,0.0252194907813871,0.885148134068578,0.9876800976427532,0.905934440084764
219,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,219,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:22,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:22,,snps_200,False,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
220,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,220,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:23,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:23,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
222,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,222,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:25,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:25,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
223,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,223,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:25,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:25,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
224,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,224,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:27,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:27,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
226,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,226,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:29,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:29,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
227,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,227,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:29,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:29,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
230,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,230,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:32,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:32,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
231,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,231,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:32,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:32,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
232,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,232,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:34,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:34,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
236,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,236,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:38,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:38,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
238,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,238,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:40,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
239,XGBoost,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.7242495930997672,0.6078577699736611,0.5985693480290667,0.116391823126106,0.8425518175640487,0.9617399182975576,0.3647872321591519,1.0,0.0397821500122082,0.1868706222617368,0.1464450357808923,migraine,239,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:40,9,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_200,True,,0.0196444249341529,0.0,0.9617399182975576,0.8425518175640487
240,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,240,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:40,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:40,,snps_500,False,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
241,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,241,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:42,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:42,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
243,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,243,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:44,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:44,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
244,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,244,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:44,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:44,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
245,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,245,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:46,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:46,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
247,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,247,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:49,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:49,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
248,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,248,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:49,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:49,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
251,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,251,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:53,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:53,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
252,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,252,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:53,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:53,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
253,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,253,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:55,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:55,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
257,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,257,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:18:59,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:18:59,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
259,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,259,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:19:01,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:01,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
260,Gradient Boosting,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.766517578407634,0.6332835820895523,0.5993335160151017,0.1332339963180817,0.9410257919174384,0.9777694521078762,0.507449554211472,1.0,0.0227359812113163,0.0626701293302443,0.0849560071604731,migraine,260,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:19:01,29,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:19:01,,snps_500,True,,0.0832089552238807,0.5352435718081643,0.9777694521078762,0.9410257919174384
366,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,366,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:20:55,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:55,,snps_annotated_500,False,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
367,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,367,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:20:59,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:20:58,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
369,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,369,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:21:02,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:02,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
370,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,370,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:21:03,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:03,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
371,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,371,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:21:07,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:06,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
373,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,373,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:21:11,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:10,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
374,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,374,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:21:11,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:11,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
377,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,377,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:21:19,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:18,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
378,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.7718011395330777,0.6420807726075506,0.6276497483051191,0.1297203669255271,0.9272410372923604,0.9872561791105852,0.5179416058226268,1.0,0.012908322235973,0.0784682297065964,0.11166129010625,migraine,378,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:21:19,1529,582,genotype,depression,depression_11.gz,0,False,2025-01-26 15:21:19,,snps_annotated_500,True,,0.1052019315188765,0.5700088811913118,0.9872561791105852,0.9272410372923604
